,Genre,Title,Artist
123,R&B,같애 (Feat. SHIRT),g0nny (거니)
124,R&B,7시에 들어줘 (Feat. Peder Elias),부석순 (SEVENTEEN)
125,R&B,Daylight,BIG Naughty (서동현)
126,R&B,어떻게 지내,Crush
127,R&B,무중력 (Space),NCT 127
128,R&B,벌써일년,브라운 아이즈
129,R&B,"그때의 나, 그때의 우리",어반자카파
130,R&B,우리 다투게 돼도 이것만 기억해 줄래 눈을 맞추고 서로가 서로의 손잡아 주며 낮은 목소리와 예쁜 말투로 상처 주지 않게 노력을 하고 ●,그리즐리 (Grizzly)
131,R&B,별의 시 (Love is a beauty),NCT 127
132,R&B,Real Life,NCT 127
133,R&B,소나기 (Misty),NCT 127
134,R&B,Dreamer,투모로우바이투게더
135,R&B,INVITATION (Feat. 개코),JUNNY (주니)
136,R&B,I remember,ASH ISLAND
137,R&B,Like We Just Met,NCT DREAM
138,R&B,DREAMLIKE,PL (피엘)
139,R&B,RIDE (Feat. THAMA),SOLE (쏠)
140,R&B,PILLOW,PL (피엘)
141,R&B,Blue,V
142,R&B,좋아 (JOAH),박재범
143,R&B,For Us,V
144,R&B,Yesterday,박재범
145,R&B,Candy (Feat. Zion.T),박재범
146,R&B,Poison (모래성),NCT DREAM
147,R&B,먼지,세븐틴 (SEVENTEEN)
148,R&B,N.Y.C.T,NCT U
149,R&B,톡톡톡,영탁
150,R&B,Love Me Love Me,권진아
151,R&B,"Can I Love ? (Feat. 유라(youra), Meego)",Cosmic Boy
152,R&B,No Make Up,Zion.T
153,R&B,MOVIE,JUNNY (주니)
154,R&B,제자리 걸음 (Starry Night),NCT DREAM
155,R&B,비도 오고 그래서,이홍기 (FT아일랜드)
156,R&B,개별로,전소미
157,R&B,바다 가자,로지(ROZY)
158,R&B,친구 얘긴데 (feat. Skinny Brown),그리즐리 (Grizzly)
159,R&B,저 별,dori
160,R&B,목요일 밤 (Feat. 빈지노),어반자카파
161,R&B,April shower,세븐틴 (SEVENTEEN)
162,R&B,Horizon,재현 (JAEHYUN)
163,R&B,Impurities,LE SSERAFIM (르세라핌)
164,R&B,Oasis (Feat. ZICO),Crush
165,R&B,No Makeup,EXO
166,R&B,Welcome To MY World (Feat. nævis),aespa
167,R&B,슝! (feat. LISA of BLACKPINK),태양
168,R&B,Another Day,EXO
169,R&B,Graduation,NCT DREAM
170,R&B,I Don't Understand But I Luv U,세븐틴 (SEVENTEEN)
171,R&B,깨진 아이폰,김시원
172,R&B,장마,정인
173,R&B,I'm Unhappy,aespa
174,R&B,Love Is Ugly (Feat. 화사),박재범
175,R&B,니편이야,영탁
176,R&B,Lovey Dovey (Feat. meenoi),BIG Naughty (서동현)
177,R&B,Sunday Night Drive,박재범
178,R&B,Number (Feat. BIG Naughty (서동현)),릴러말즈 (Leellamarz)
179,R&B,별을 담은 시 (Ode To The Stars),이라온
180,R&B,Love War (Feat. BE‘O),YENA (최예나)
181,R&B,Kiss,NCT 도재정
182,R&B,후유증 (Can We Go Back),NCT 도재정
183,R&B,Dive,NCT 도재정
184,R&B,너로 자유롭다 (Libere Flore),마크툽 (MAKTUB)
185,R&B,Strawberry Sunday,NCT 도재정
186,R&B,마치 (Feat. 키드밀리),MEENOI
187,R&B,다시는 사랑한다 말하지 마 (Feat. RM of BTS),Colde (콜드)
188,R&B,Inspiration (feat. Beenzino),태양
189,R&B,CIRCLE (Feat. Crush),코드 쿤스트 (CODE KUNST)
190,R&B,불이 꺼지고,BE'O (비오)
191,R&B,"55 (Feat. 백예린, 웬디)",코드 쿤스트 (CODE KUNST)
192,R&B,Alone,지민
193,R&B,내 세상을 주고 싶어,송이한
194,R&B,HoMe boy (Feat. 이하이),코드 쿤스트 (CODE KUNST)
195,R&B,Single,원슈타인
196,R&B,"Page 1 (Feat. 백예린, pH-1)",코드 쿤스트 (CODE KUNST)
197,R&B,이불 (Feat. BIG Naughty),코드 쿤스트 (CODE KUNST)
198,R&B,우리,이데아 (idea)
199,R&B,손을 마주 잡고,BIG Naughty (서동현)
200,R&B,Marry Me (꽃길만 걷자),우디 (Woody)
201,R&B,Tinnitus (돌멩이가 되고 싶어),투모로우바이투게더
202,R&B,오래오래,죠지
203,R&B,"BAD BAD (Feat. Tabber, 박재범)",코드 쿤스트 (CODE KUNST)
204,R&B,몽유 (Feat. 그냥노창),BIG Naughty (서동현)
205,R&B,내가 바보라서 그래?,KIXO (키조)
206,R&B,Happy,태연 (TAEYEON)
207,R&B,Akita (Feat. hartts) (Prod. OBSN),BE'O (비오)
208,R&B,덫,BIG Naughty (서동현)
209,R&B,"빠삐용,",BIG Naughty (서동현)
210,R&B,Smoke Sprite (feat. RM of BTS),So!YoON! (황소윤)
211,R&B,Coin,아이유
212,R&B,북극성 (Never Goodbye),NCT DREAM
