,Genre,Title,Artist
124,Indie,친구 얘긴데 (feat. Skinny Brown),그리즐리 (Grizzly)
125,Indie,pony,잔나비
126,Indie,세상에 없는 계절,임재현
127,Indie,Seoul,볼빨간사춘기
128,Indie,Chase Love Hard (Feat. 황민현),볼빨간사춘기
129,Indie,사랑이 이별이 돼 가는 모습이,볼빨간사춘기
130,Indie,November Rain,잔나비
131,Indie,여름을 좋아하는 이유,윤딴딴
132,Indie,초대,멜로망스
133,Indie,비오는 날 뭐해,하은 (포맨)
134,Indie,니 사진만 쳐다보는 일,순순희
135,Indie,사랑해서 미안해서,Kid Wine
136,Indie,코인 노래방,21학번
137,Indie,Say Yes,스탠딩 에그
138,Indie,허리춤,오반
139,Indie,워커홀릭,볼빨간사춘기
140,Indie,너로 자유롭다 (Libere Flore),마크툽 (MAKTUB)
141,Indie,Rome,볼빨간사춘기
142,Indie,좋은 꿈 꿔 0224.mp3,볼빨간사춘기
143,Indie,다시 보고 싶은 영화가 있어,영화 (mu.b)
144,Indie,우리가 맞다는 대답을 할 거예요 (@leekangseung111),10CM
145,Indie,낭만고양이,체리필터 (cherryfilter)
146,Indie,바람이 될게,스트레이 (The Stray)
147,Indie,좀 더 일찍 말해주지 그랬어,#안녕
148,Indie,프리지아,볼빨간사춘기
149,Indie,내가 바보라서 그래?,KIXO (키조)
150,Indie,부끄럼,멜로망스
151,Indie,#첫사랑,볼빨간사춘기
152,Indie,사랑해줘요,피아노맨
153,Indie,가끔 연락하던 애 (@kyulisme),10CM
154,Indie,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재
155,Indie,별 보러 가자,적재
156,Indie,작은 날,Kid Wine
157,Indie,"나의 모든 이들에게,",Mingginyu (밍기뉴)
158,Indie,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (MAKTUB)
159,Indie,사랑이 남긴 것들 (Feat. 한요한),Kid Wine
